id,titulo,sala,fecha,hora,edad,vestimenta,direccion,link_compra_rrpp,imagen,descripcion
https://www.fourvenues.com/es/nextplan/events/XCDV,MARTES BARRA LIBRE  🇪🇸SUMMER EDITION🇪🇸,DISCOTECA CATS,2026-07-21,23:45,+18,Smart / Arreglado,"Calle Julián Romea, 4, 28003 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/XCDV,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/06d7eaca-d103-406b-448f-d7b474057c00/w=1350,"No te pierdas MARTES BARRA LIBRE  🇪🇸SUMMER EDITION🇪🇸 en CATS MADRID. Vive una noche épica este Mar, 21 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/J8P2,TUESDAY'S at Tiffany's The Club,Tiffany's The Club,2026-07-22,00:00,+18,Smart / Arreglado,"Av. del Dr. Arce, 10, 28002 Madrid, España",https://www.fourvenues.com/es/nextplan/events/J8P2,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/68bbfd1c-8b49-4d92-3611-04208482ea00/w=1350,"No te pierdas TUESDAY'S at Tiffany's The Club en TIFFANY'S THE CLUB. Vive una noche épica este Mar, 21 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/DPYF,MARTES DESEO,Nazca Club,2026-07-22,00:00,+18,Smart / Arreglado,"C. de Orense, 24, 28020 Madrid, España",https://www.fourvenues.com/es/nextplan/events/DPYF,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/4bafd147-b710-4c82-949c-80b96ed41700/w=1350,"No te pierdas MARTES DESEO en Nazca Club. Vive una noche épica este Mar, 21 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/8P9W,MARTES,PERRO NEGRO MADRID,2026-07-22,00:00,+18,Smart / Arreglado,"Calle de Don Ramón de la Cruz, 28, Salamanca, 28001 Madrid, Spain",https://www.fourvenues.com/es/nextplan/events/8P9W,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/ad03f9f8-ffc9-4505-6340-507023af7500/w=1350,"No te pierdas MARTES en PERRO NEGRO MADRID. Vive una noche épica este Mar, 21 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/T3YK,Martes Fitz,Fitz Club,2026-07-22,00:00,+18,Smart / Arreglado,"C. de la Princesa, 1, 28008 Madrid, España",https://www.fourvenues.com/es/nextplan/events/T3YK,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/3cb807ad-b440-4b35-2242-6023cdcb8900/w=1350,"No te pierdas Martes Fitz en Fitz Madrid. Vive una noche épica este Mar, 21 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/DH8W,Villa Panthera x Hausin’ Collective,Terraza del Hipódromo ,2026-07-22,20:00,+18,Smart / Arreglado,"Av. Padre Huidobro, S/N, A6 KM 8, 28023 Madrid, España",https://www.fourvenues.com/es/nextplan/events/DH8W,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/e3407afc-5c09-4dba-de92-7534749cf100/w=1350,"No te pierdas Villa Panthera x Hausin’ Collective en Los Jardines del Hipodromo. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/KZ5M,MIÉRCOLES,Discoteca Manama,2026-07-22,22:30,+18,Smart / Arreglado,"C. de Barcelona, 14, 28012 Madrid, España",https://www.fourvenues.com/es/nextplan/events/KZ5M,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/36128b96-0a76-494e-9b15-c7f0f7980c00/w=1350,"No te pierdas MIÉRCOLES en Manama Disco. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/4QX8,MIERCOLES BARRA LIBRE  🇪🇸SUMMER EDITION🇪🇸,DISCOTECA CATS,2026-07-22,23:45,+18,Smart / Arreglado,"Calle Julián Romea, 4, 28003 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/4QX8,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/22e023bd-a0b3-45d9-66fb-2207568c8b00/w=1350,"No te pierdas MIERCOLES BARRA LIBRE  🇪🇸SUMMER EDITION🇪🇸 en CATS MADRID. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/A70G,WEDNESDAY'S at Tiffany's The Club,Tiffany's The Club,2026-07-23,00:00,+18,Smart / Arreglado,"Av. del Dr. Arce, 10, 28002 Madrid, España",https://www.fourvenues.com/es/nextplan/events/A70G,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/48eee00c-fdb4-47a3-1a10-807b88923f00/w=1350,"No te pierdas WEDNESDAY'S at Tiffany's The Club en TIFFANY'S THE CLUB. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/T11L,Miercoles VANDIDO - Rumba Latina,Vandido,2026-07-23,00:00,+18,Smart / Arreglado,"Calle de Goya, 79, 28001 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/T11L,https://d72sklgi05fbu.cloudfront.net/images/venues/cover/sm_el6dy69980ry7019j1uqze3e3yaZ8I1E.jpeg?versionId=5pguOH3o7bqZJPfEFT7nu5G04XGarnqs,"No te pierdas Miercoles VANDIDO - Rumba Latina en VANDIDO. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/JZNK,BRYTIAGO + DIMELOFLOW x FITZ,Fitz Club,2026-07-23,00:00,+18,Smart / Arreglado,"C. de la Princesa, 1, 28008 Madrid, España",https://www.fourvenues.com/es/nextplan/events/JZNK,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/8d0572fb-93cd-4cc0-a9a4-6ccdf4770100/w=1350,"No te pierdas BRYTIAGO + DIMELOFLOW x FITZ en Fitz Madrid. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/ALYE,MIERCOLES GUNILLA,Gunilla Club,2026-07-23,00:00,+18,Smart / Arreglado,"Calle de Recoletos, 16, 28001 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/ALYE,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/8811dba8-3461-4e06-f38b-aa0517470a00/w=1350,"No te pierdas MIERCOLES GUNILLA en Gunilla Club. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/3WV1,MIERCOLES,Nazca Club,2026-07-23,00:00,+18,Smart / Arreglado,"C. de Orense, 24, 28020 Madrid, España",https://www.fourvenues.com/es/nextplan/events/3WV1,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/e9528528-3ca4-4faa-234c-bb8243561f00/w=1350,"No te pierdas MIERCOLES en Nazca Club. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/D01R,Miércoles,GABANA,2026-07-23,00:00,+18,Smart / Arreglado,"Calle de María de Molina, 39, 28006 Madrid, España",https://www.fourvenues.com/es/nextplan/events/D01R,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/191c6853-411f-4522-d904-af420801d300/w=550,"No te pierdas Miércoles en GABANA MUSIC CLUB. Vive una noche épica este Mié, 22 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/VL1W,GREEN 2X1 AFTERWORK,Green Castellana,2026-07-23,17:00,+18,Smart / Arreglado,"Paseo de la Castellana, 40, 28046 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/VL1W,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/9cba5dad-31a2-4806-00ab-09ef202e9e00/w=1350,"No te pierdas GREEN 2X1 AFTERWORK en Green Social Club. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/ONRO,Afterwork Rooftop Pabblo,Pabblo,2026-07-23,18:00,+23,Smart / Arreglado,"Pl. Pablo Ruiz Picasso, 1, Tetuán, 28020 Madrid, Spain",https://www.fourvenues.com/es/nextplan/events/ONRO,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/e19d646c-4dc2-4dfa-ab27-0be8d8bcaa00/w=1350,"No te pierdas Afterwork Rooftop Pabblo en Yatengoplan. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/IG81,Lauta Primera Vez en España,Teatro Magno,2026-07-23,20:00,+18,Smart / Arreglado,"Calle de Cedaceros, 7, 28014 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/IG81,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/14334312-e6cb-45eb-3bc0-ff65563ccb00/w=1350,"No te pierdas Lauta Primera Vez en España en Teatro Magno. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/06JH,JUEVES FENOMENO,Sala de Despecho,2026-07-23,20:00,+18,Smart / Arreglado,"C. de Recoletos, 13, Salamanca, 28001 Madrid, España",https://www.fourvenues.com/es/nextplan/events/06JH,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/c2c8fcaa-31df-48a2-99d7-8186f44ea700/w=1350,"No te pierdas JUEVES FENOMENO en MADRID NO DESCANSA. Vive una noche épica este Jue, 23 jul en . Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/AF35,“THURSDAY MOOD” AT HABANERA + AFTER PARTY RUBICON,Habanera,2026-07-23,22:30,+18,Smart / Arreglado,"Calle de Génova, 28, 28004 Madrid, España",https://www.fourvenues.com/es/nextplan/events/AF35,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/1aa3ed83-1b08-43ad-d3f5-f282a06c2c00/w=1350,"No te pierdas “THURSDAY MOOD” AT HABANERA + AFTER PARTY RUBICON en NIGHT OUT MADRID. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/UXIS,JUEVES,Discoteca Manama,2026-07-23,22:30,+18,Smart / Arreglado,"C. de Barcelona, 14, 28012 Madrid, España",https://www.fourvenues.com/es/nextplan/events/UXIS,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/a1a143d7-3558-4783-3f96-1aa51080db00/w=1350,"No te pierdas JUEVES en Manama Disco. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/DIPE,JUEVES BARRA LIBRE  🇪🇸SUMMER EDITION🇪🇸,DISCOTECA CATS,2026-07-23,23:45,+18,Smart / Arreglado,"Calle Julián Romea, 4, 28003 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/DIPE,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/b8f64539-01c5-4c24-58d2-6f70d0dad400/w=1350,"No te pierdas JUEVES BARRA LIBRE  🇪🇸SUMMER EDITION🇪🇸 en CATS MADRID. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/3KDY,OH MY CLUB JUEVES,Oh My Club,2026-07-23,23:45,+18,Smart / Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",https://www.fourvenues.com/es/nextplan/events/3KDY,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/5713e542-af57-42e6-8485-03934d2d3100/w=1350,"No te pierdas OH MY CLUB JUEVES en Oh My Club. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/0TB4,TEATRO MAGNO X PICHEO,Teatro Magno,2026-07-23,23:59,+18,Smart / Arreglado,"Calle de Cedaceros, 7, 28014 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/0TB4,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/e1a50b65-71a1-426b-5eaf-a25ae78ede00/w=1350,"No te pierdas TEATRO MAGNO X PICHEO en Teatro Magno. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/ZECM,Jueves Bonded,BONDED CLUB,2026-07-24,00:00,+18,Smart / Arreglado,"C. de Miguel Ángel, 9, 28010 Madrid, España",https://www.fourvenues.com/es/nextplan/events/ZECM,https://d72sklgi05fbu.cloudfront.net/images/venues/cover/sm_Ills0up3h00r601c10ta15191g4iRC0k.jpeg?versionId=3FSUYSNjnIXKNgKcc1bVmXcC3_WWVkhW,"No te pierdas Jueves Bonded en BONDED CLUB. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/RRG0,Jueves FITZ,Fitz Club,2026-07-24,00:00,+18,Smart / Arreglado,"C. de la Princesa, 1, 28008 Madrid, España",https://www.fourvenues.com/es/nextplan/events/RRG0,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/8b797e64-f448-4fbf-e64b-31ea6ef9f000/w=550,"No te pierdas Jueves FITZ en Fitz Madrid. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/HLBB,JUEVES,Nazca Club,2026-07-24,00:00,+18,Smart / Arreglado,"C. de Orense, 24, 28020 Madrid, España",https://www.fourvenues.com/es/nextplan/events/HLBB,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/524c9da3-3d2c-47d8-d989-e7e0fe646400/w=1350,"No te pierdas JUEVES en Nazca Club. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/ZHKD,B12 - ENTRADAS,Discoteca B12 Madrid,2026-07-24,00:00,+18,Smart / Arreglado,"C. de Joaquín Costa, 27, 28002 Madrid, España",https://www.fourvenues.com/es/nextplan/events/ZHKD,https://d72sklgi05fbu.cloudfront.net/images/venues/cover/sm_Hllm2chtl02aw01chblog4k6aAEPBBrr.jpeg?versionId=b1HUEmxegtcRkHu1x3zOwqYgY9tbI4Bh,"No te pierdas B12 - ENTRADAS en B12 Madrid. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/2Q60,Jueves VANDIDO,Vandido,2026-07-24,00:00,+18,Smart / Arreglado,"Calle de Goya, 79, 28001 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/2Q60,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/83b75068-26fb-461b-987e-bcbea6860900/w=1350,"No te pierdas Jueves VANDIDO en VANDIDO. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/MN4P,MARA ELECTRONIC DRUMS,Cristo Social Club ,2026-07-24,00:00,+18,Smart / Arreglado,"Calle de Juan Bravo, 35, Salamanca, 28006 Madrid, España",https://www.fourvenues.com/es/nextplan/events/MN4P,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/5799ecad-004e-427d-b628-9a355961f200/w=1350,"No te pierdas MARA ELECTRONIC DRUMS en CrisTo Social Club. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/H1RP,PERRE ON BY TIFFANY’S THE CLUB,Tiffany's The Club,2026-07-24,00:00,+18,Smart / Arreglado,"Av. del Dr. Arce, 10, 28002 Madrid, España",https://www.fourvenues.com/es/nextplan/events/H1RP,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/6e1badcf-420b-47e0-3bfd-af8f0f6d9000/w=1350,"No te pierdas PERRE ON BY TIFFANY’S THE CLUB en TIFFANY'S THE CLUB. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/NHSX,JUEVES TODOS SANTOS,Todos Santos,2026-07-24,00:00,+18,Smart / Arreglado,"Calle de Génova, 28, Centro, 28004 Madrid, España",https://www.fourvenues.com/es/nextplan/events/NHSX,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/7750f9a4-1e91-46f1-0e57-55a4ea234a00/w=1350,"No te pierdas JUEVES TODOS SANTOS en Todos Santos. Vive una noche épica este Jue, 23 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/DQU6,Terraza Karau,Karau,2026-07-24,18:00,+23,Smart / Arreglado,"P.º de Recoletos, 2, Salamanca, 28014 Madrid, España",https://www.fourvenues.com/es/nextplan/events/DQU6,https://d72sklgi05fbu.cloudfront.net/images/venues/cover/sm_Rl94racxz0f4601ar1o26fl3fZcDhLpl.jpeg?versionId=pUZaKCKlgsyOOTrz.bnvwz.fDOqqv.MG,"No te pierdas Terraza Karau en Yatengoplan. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/OGNK,| THE GREEN ROOM |,Green Castellana,2026-07-24,20:00,+18,Smart / Arreglado,"Paseo de la Castellana, 40, 28046 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/OGNK,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/6471a33b-f15e-4ec6-4af0-16396da02100/w=1350,"No te pierdas | THE GREEN ROOM | en Green Social Club. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/XW6X,Viernes malasañero,Dekada Madrid,2026-07-24,21:00,+18,Smart / Arreglado,"Calle de San Vicente Ferrer, 34, 28004 Madrid (Madrid), España",https://www.fourvenues.com/es/nextplan/events/XW6X,https://d72sklgi05fbu.cloudfront.net/images/venues/cover/sm_Glb40zsdv034g01e08gdzdxhcGZq61Ss.jpeg?versionId=F._zX3G.hdAIz7T1q.IuyuknzpjaOqvi,"No te pierdas Viernes malasañero en DEKADA. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/AULU,“THURSDAY MOOD” AT HABANERA + AFTER PARTY RUBICON,Habanera,2026-07-24,22:30,+18,Smart / Arreglado,"Calle de Génova, 28, 28004 Madrid, España",https://www.fourvenues.com/es/nextplan/events/AULU,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/1aa3ed83-1b08-43ad-d3f5-f282a06c2c00/w=1350,"No te pierdas “THURSDAY MOOD” AT HABANERA + AFTER PARTY RUBICON en NIGHT OUT MADRID. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/SH26,VIERNES,Discoteca Manama,2026-07-24,22:30,+18,Smart / Arreglado,"C. de Barcelona, 14, 28012 Madrid, España",https://www.fourvenues.com/es/nextplan/events/SH26,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/5b7386aa-913e-46d9-1a0a-f55fe703e500/w=1350,"No te pierdas VIERNES en Manama Disco. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/VTOZ,OH MY CLUB VIERNES HYPE,Oh My Club,2026-07-24,23:30,+18,Smart / Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",https://www.fourvenues.com/es/nextplan/events/VTOZ,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/f2e88a0c-1b2c-4df6-5715-50fdaeeaed00/w=1350,"No te pierdas OH MY CLUB VIERNES HYPE en Oh My Club. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/9OB7,VIERNES,Nazca Club,2026-07-24,23:45,+18,Smart / Arreglado,"C. de Orense, 24, 28020 Madrid, España",https://www.fourvenues.com/es/nextplan/events/9OB7,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/88888bd3-d86b-4a1a-510a-296abc633900/w=1350,"No te pierdas VIERNES en Nazca Club. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/KAXY,La Fiesta del Mes by Mökai,Mokai Beach Club,2026-07-24,23:45,+18,Smart / Arreglado,"C. Ignacio Zuloaga, 6, 28522 Rivas-Vaciamadrid, Madrid, España",https://www.fourvenues.com/es/nextplan/events/KAXY,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/c37e83e6-ca16-41cb-3a6b-525798260b00/w=1350,"No te pierdas La Fiesta del Mes by Mökai en Mokai Beach Club. Vive una noche épica este Vie, 24 jul en Rivas-Vaciamadrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/KOPL,2NOMADS x FITZ,Fitz Club,2026-07-25,00:00,+18,Smart / Arreglado,"C. de la Princesa, 1, 28008 Madrid, España",https://www.fourvenues.com/es/nextplan/events/KOPL,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/66d8ef54-c88d-468d-399f-ed84995f2800/w=1350,"No te pierdas 2NOMADS x FITZ en Fitz Madrid. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/91GG,BELLAQUEO LAB,Cristo Social Club ,2026-07-25,00:00,+18,Smart / Arreglado,"Calle de Juan Bravo, 35, Salamanca, 28006 Madrid, España",https://www.fourvenues.com/es/nextplan/events/91GG,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/8082d55b-e00c-4ac6-857f-963ad9bc5700/w=1350,"No te pierdas BELLAQUEO LAB en CrisTo Social Club. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/NAZR,B12 - ENTRADAS,Discoteca B12 Madrid,2026-07-25,00:00,+18,Smart / Arreglado,"C. de Joaquín Costa, 27, 28002 Madrid, España",https://www.fourvenues.com/es/nextplan/events/NAZR,https://d72sklgi05fbu.cloudfront.net/images/venues/cover/sm_Hllm2chtl02aw01chblog4k6aAEPBBrr.jpeg?versionId=b1HUEmxegtcRkHu1x3zOwqYgY9tbI4Bh,"No te pierdas B12 - ENTRADAS en B12 Madrid. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/6SLL,VIERNES MON: COPAS A 2€,Sala Mon,2026-07-25,00:00,+18,Smart / Arreglado,"C. de Hilarión Eslava, 36, 28015 Madrid, España",https://www.fourvenues.com/es/nextplan/events/6SLL,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/02161a69-0f16-4184-731c-a585b0585900/w=1350,"No te pierdas VIERNES MON: COPAS A 2€ en Sala MON. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/QI9N,Vice club at Bonded,BONDED CLUB,2026-07-25,00:00,+18,Smart / Arreglado,"C. de Miguel Ángel, 9, 28010 Madrid, España",https://www.fourvenues.com/es/nextplan/events/QI9N,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/0a4e3d75-42a8-400c-579f-1edc8a448b00/w=1350,"No te pierdas Vice club at Bonded en BONDED CLUB. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
https://www.fourvenues.com/es/nextplan/events/N93D,Vacanciones,Chango Club (Peral's temple ),2026-07-25,00:00,+18,Smart / Arreglado,"Calle de Covarrubias, 42, 28010 Madrid, España",https://www.fourvenues.com/es/nextplan/events/N93D,https://fourvenues.com/cdn-cgi/imagedelivery/kWuoTchaMsk7Xnc_FNem7A/96091228-7da9-4cbd-509a-7c4d6d8c7a00/w=1350,"No te pierdas Vacanciones en CHANGO CLUB MADRID. Vive una noche épica este Vie, 24 jul en Madrid. Entradas limitadas y reservados VIP disponibles. ¡Compra aquí tus tickets oficiales!"
